[rosmaster.main][INFO] 2020-09-10 10:24:06,729: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-09-10 10:24:06,729: Starting ROS Master Node
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/camera_bridge/worker_threads] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/base/cube_base_driver/r_motor_direction] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/base/cube_base_driver/diff_drive_controller/angular/z/min_jerk] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/face_node/resolution_height] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/diag_agg/analyzers/sensors/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/min_jerk] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/lh_laser_node_head_filter/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/has_velocity_limits] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/diag_agg/analyzers/sensors/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/base/cube_base_driver/diff_drive_controller/twist_covariance_diagonal] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/camera_bridge/base_name] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,430: +PARAM [/robot_pose_publisher/is_stamped] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/diagnostic_imu_device/devicename] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/camera_points_xyzrgb_sd_edge/queue_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/map_scan_merger/scan_destination_topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/base/cube_base_driver/l_sensor_direction] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/diag_agg/analyzers/Battery/analyzers/epsolar_device/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/body_scan_shadow_filter_laser_filter_shadow/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/diagnostic_imu_topic/max_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/rosapi/services_glob] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/camera_bridge/sensor] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/base/cube_base_driver/diff_drive_controller/right_wheel] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/imu_filter/joint_target_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/akulidar_ros_node_map_scan_rear/ip_address] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/diagnostic_map_scan_front/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_foot/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,431: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/camera_bridge/depth_method] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/base/cube_base_driver/joint_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/diagnostic_rplidar_body_topic/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_head/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/base/cube_base_driver/diff_drive_controller/angular/z/max_jerk] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/diagnostic_imu_topic/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/camera_bridge/reg_method] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/base/cube_base_driver/diff_drive_controller/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/diag_agg/analyzers/sensors/analyzers/map_scan/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/battery_info/full_battery_threshold] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/camera_bridge/base_name_tf] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/velocity_smoother/robot_feedback] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/max_jerk] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/camera_bridge/calib_path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,432: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_body/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/map_scan_merger/range_max] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/joystick_relay/turbo/linear_forward_min] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_body/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_head/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/diagnostic_vesc_right_topic/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/diag_agg/analyzers/Battery/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/map_scan_rear_laser_filter_shadow/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/map_scan_rear_aku_laser_filter/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/head_scan_shadow_filter_laser_filter_shadow/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/camera_bridge/reg_device] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/joystick_relay/turbo/angular_min] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/rosbridge_websocket/max_message_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/map_scan_front_laser_filter_shadow/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/diagnostic_map_scan_front/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/base/cube_base_driver/diff_drive_controller/wheel_separation_multiplier] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,433: +PARAM [/base/cube_base_driver/diff_drive_controller/cmd_vel_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/camera_bridge/bilateral_filter] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/base/cube_base_driver/l_motor_direction] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/diagnostic_rplidar_head_topic/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/mpu6050_serial_to_imu_node/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/camera_bridge/jpeg_quality] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/camera_bridge/queue_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/velocity_smoother/accel_lim_v] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/lh_laser_node_foot_filter/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_foot/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/joystick_relay/turbo/linear_forward_max] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/diagnostic_kinect/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/diag_agg/analyzers/sensors/analyzers/map_scan/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/map_scan_merger/cloud_destination_topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,434: +PARAM [/map_scan_merger/destination_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/mpu6050_serial_to_imu_node/frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/rosbridge_websocket/topics_glob] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/diag_agg/analyzers/MoveBase/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/diagnostic_vesc_left_topic/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/diag_agg/analyzers/sensors/analyzers/kinect/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/base/cube_base_driver/r_sensor_direction] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/diagnostic_rplidar_foot_topic/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/velocity_smoother/accel_lim_w] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/diag_agg/analyzers/Battery/analyzers/battery/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/diag_agg/analyzers/sensors/analyzers/map_scan/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/map_scan_merger/scan_time] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/base/cube_base_driver/diff_drive_controller/wheel_separation] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/diagnostic_map_scan_front/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/camera_bridge/publish_tf] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/diagnostic_map_scan_rear/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,435: +PARAM [/lh_laser_node_body/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/base/cube_base_driver/diff_drive_controller/wheel_radius_multiplier] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/face_node/offset_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/camera_bridge/fps_limit] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/map_scan_merger/laserscan_topics] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/battery_monitor_node/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/imu_filter/drift_waiting_counter] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/diag_agg/analyzers/vesc/analyzers/vesc_right/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/map_scan_merger/angle_increment] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/imu_filter_madgwick/use_mag] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/diag_agg/analyzers/vesc/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/sonars_node/baud] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/rosbridge_websocket/websocket_ping_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/map_scan_front_aku_laser_filter/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,436: +PARAM [/camera_points_xyzrgb_sd/queue_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/joystick_relay/turbo/linear_backward_min] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/imu_filter/thresh_accel_stopping] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/joystick_relay/turbo/linear_backward_max] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/velocity_smoother/frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/diag_agg/analyzers/sensors/analyzers/kinect/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/base/cube_base_driver/diff_drive_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/velocity_smoother/speed_lim_v] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/velocity_smoother/speed_lim_w] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/diagnostic_vesc_right_topic/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/diagnostic_rplidar_foot_topic/max_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/rosbridge_websocket/address] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/diag_agg/analyzers/sensors/analyzers/IMU/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/rosbridge_websocket/authenticate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/diag_agg/analyzers/MoveBase/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/camera_bridge/edge_aware_filter] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,437: +PARAM [/diagnostic_map_scan_rear/max_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/diagnostic_rplidar_head_topic/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/camera_points_xyzrgb_sd_median/queue_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/diagnostic_kinect/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/diag_agg/analyzers/vesc/analyzers/vesc_left/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/diagnostic_battery/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/rosbridge_websocket/unregister_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/joystick_relay/turbo/steps] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/joystick_relay/priority] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/diag_agg/analyzers/vesc/analyzers/vesc_left/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/diagnostic_vesc_left_device/devicename] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/battery_info/low_battery_threshold] by /roslaunch
[rosmaster.master][INFO] 2020-09-10 10:24:07,438: +PARAM [/akulidar_ros_node_map_scan_front/ip_address] by /roslaunch
