[rosmaster.main][INFO] 2020-09-01 10:18:00,805: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-09-01 10:18:00,805: Starting ROS Master Node
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/rosapi/params_glob] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/diagnostic_rplidar_body_topic/max_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/diagnostic_epsolar/devicename] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/base/cube_base_driver/diff_drive_controller/angular/z/max_acceleration] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/diag_agg/analyzers/vesc/analyzers/vesc_right/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/diag_agg/analyzers/vesc/analyzers/vesc_left/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/diagnostic_vesc_left_topic/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/diagnostic_rplidar_foot_topic/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/face_node/offset_y] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/imu_filter/thresh_joint_target_stopping] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/diagnostic_rplidar_body_device/devicename] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/has_jerk_limits] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,510: +PARAM [/diag_agg/analyzers/Battery/analyzers/epsolar_device/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/rosbridge_websocket/use_compression] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/lh_laser_node_head/frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/rosbridge_websocket/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/cut_plan/plan_topic_name] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/base/cube_base_driver/diff_drive_controller/angular/z/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_head/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/diag_agg/analyzers/sensors/analyzers/IMU/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/diag_agg/analyzers/MoveBase/analyzers/movebase/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/lh_laser_node_foot/frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/diagnostic_battery/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/rosbridge_websocket/websocket_ping_interval] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/map_scan_merger/angle_max] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/base/cube_base_driver/joint_state_controller/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/camera_bridge/min_depth] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,511: +PARAM [/diagnostic_rplidar_foot_topic/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_foot/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/akulidar_ros_node_map_scan_front/frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/rosbridge_websocket/websocket_external_port] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/min_velocity] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/imu_filter_madgwick/fixed_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/twist_mux/locks] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/diagnostic_rplidar_body_topic/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/base/cube_base_driver/diff_drive_controller/angular/z/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/diagnostic_map_scan_rear/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/map_scan_merger/angle_min] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/imu_filter_madgwick/publish_debug_topics] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/rosbridge_websocket/services_glob] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/base/wheel_right/vesc_wheel_r/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/camera_bridge/png_level] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,512: +PARAM [/akulidar_ros_node_map_scan_rear/frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/base/cube_base_driver/motor_params/duty_multiplier] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/lh_laser_node_foot/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/diagnostic_rplidar_head_topic/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/diag_agg/analyzers/Battery/analyzers/battery/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/base/cube_base_driver/diff_drive_controller/angular/z/has_jerk_limits] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/diag_agg/analyzers/Battery/analyzers/battery/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/diag_agg/analyzers/MoveBase/analyzers/movebase/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/base/cube_base_driver/diff_drive_controller/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/base/wheel_left/vesc_nodelet_manager/num_worker_threads] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/camera_bridge/depth_device] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/diag_agg/analyzers/Battery/analyzers/epsolar_device/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/diag_agg/analyzers/vesc/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/base/wheel_left/vesc_wheel_l/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/camera_bridge/max_depth] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,513: +PARAM [/joystick_relay/turbo/angular_max] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/camera_bridge/worker_threads] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/base/cube_base_driver/r_motor_direction] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/base/cube_base_driver/diff_drive_controller/angular/z/min_jerk] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/face_node/resolution_height] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/diag_agg/analyzers/sensors/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/min_jerk] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/lh_laser_node_head_filter/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/has_velocity_limits] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/diag_agg/analyzers/sensors/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/base/cube_base_driver/diff_drive_controller/twist_covariance_diagonal] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/camera_bridge/base_name] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/robot_pose_publisher/is_stamped] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/diagnostic_imu_device/devicename] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/camera_points_xyzrgb_sd_edge/queue_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,514: +PARAM [/map_scan_merger/scan_destination_topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/base/cube_base_driver/l_sensor_direction] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/diag_agg/analyzers/Battery/analyzers/epsolar_device/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/body_scan_shadow_filter_laser_filter_shadow/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/diagnostic_imu_topic/max_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/rosapi/services_glob] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/camera_bridge/sensor] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/base/cube_base_driver/diff_drive_controller/right_wheel] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/imu_filter/joint_target_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/akulidar_ros_node_map_scan_rear/ip_address] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/diagnostic_map_scan_front/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_foot/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/camera_bridge/depth_method] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/base/cube_base_driver/joint_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,515: +PARAM [/diagnostic_rplidar_body_topic/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_head/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/base/cube_base_driver/diff_drive_controller/angular/z/max_jerk] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/diagnostic_imu_topic/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/camera_bridge/reg_method] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/base/cube_base_driver/diff_drive_controller/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/diag_agg/analyzers/sensors/analyzers/map_scan/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/battery_info/full_battery_threshold] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/camera_bridge/base_name_tf] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/velocity_smoother/robot_feedback] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/max_jerk] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/camera_bridge/calib_path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_body/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/map_scan_merger/range_max] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/joystick_relay/turbo/linear_forward_min] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,516: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_body/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_head/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/diagnostic_vesc_right_topic/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/diag_agg/analyzers/Battery/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/map_scan_rear_laser_filter_shadow/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/map_scan_rear_aku_laser_filter/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/head_scan_shadow_filter_laser_filter_shadow/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/camera_bridge/reg_device] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/joystick_relay/turbo/angular_min] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/rosbridge_websocket/max_message_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/map_scan_front_laser_filter_shadow/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/diagnostic_map_scan_front/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/base/cube_base_driver/diff_drive_controller/wheel_separation_multiplier] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/base/cube_base_driver/diff_drive_controller/cmd_vel_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/camera_bridge/bilateral_filter] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/base/cube_base_driver/l_motor_direction] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,517: +PARAM [/diagnostic_rplidar_head_topic/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/mpu6050_serial_to_imu_node/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/camera_bridge/jpeg_quality] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/camera_bridge/queue_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/velocity_smoother/accel_lim_v] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/lh_laser_node_foot_filter/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/diag_agg/analyzers/sensors/analyzers/rplidar/analyzers/rplidar_foot/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/joystick_relay/turbo/linear_forward_max] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/diagnostic_kinect/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/base/cube_base_driver/diff_drive_controller/linear/x/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/diag_agg/analyzers/sensors/analyzers/map_scan/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/map_scan_merger/cloud_destination_topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/map_scan_merger/destination_frame] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/mpu6050_serial_to_imu_node/frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,518: +PARAM [/rosbridge_websocket/topics_glob] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,519: +PARAM [/diag_agg/analyzers/MoveBase/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,519: +PARAM [/diagnostic_vesc_left_topic/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,519: +PARAM [/diag_agg/analyzers/sensors/analyzers/kinect/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,519: +PARAM [/base/cube_base_driver/r_sensor_direction] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,520: +PARAM [/diagnostic_rplidar_foot_topic/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,520: +PARAM [/velocity_smoother/accel_lim_w] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,520: +PARAM [/diag_agg/analyzers/Battery/analyzers/battery/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,520: +PARAM [/diag_agg/analyzers/sensors/analyzers/map_scan/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,520: +PARAM [/map_scan_merger/scan_time] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,520: +PARAM [/base/cube_base_driver/diff_drive_controller/wheel_separation] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,520: +PARAM [/diagnostic_map_scan_front/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,520: +SERVICE [/rosout/get_loggers] /rosout http://cuboid:42241/
[rosmaster.master][INFO] 2020-09-01 10:18:01,521: +PARAM [/camera_bridge/publish_tf] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,521: +PARAM [/diagnostic_map_scan_rear/min_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,521: +SERVICE [/rosout/set_logger_level] /rosout http://cuboid:42241/
[rosmaster.master][INFO] 2020-09-01 10:18:01,521: +PARAM [/lh_laser_node_body/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,522: +PARAM [/base/cube_base_driver/diff_drive_controller/wheel_radius_multiplier] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,522: +PARAM [/face_node/offset_x] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,522: +PARAM [/camera_bridge/fps_limit] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,522: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,523: +PUB [/rosout_agg] /rosout http://cuboid:42241/
[rosmaster.master][INFO] 2020-09-01 10:18:01,523: +PARAM [/map_scan_merger/laserscan_topics] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,523: +PARAM [/battery_monitor_node/port] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,523: +PARAM [/imu_filter/drift_waiting_counter] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,523: +PARAM [/diag_agg/analyzers/vesc/analyzers/vesc_right/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,524: +PARAM [/map_scan_merger/angle_increment] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,524: +PARAM [/imu_filter_madgwick/use_mag] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,524: +PARAM [/diag_agg/analyzers/vesc/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,525: +PARAM [/sonars_node/baud] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,525: +PARAM [/rosbridge_websocket/websocket_ping_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,525: +PARAM [/map_scan_front_aku_laser_filter/scan_filter_chain] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,525: +PARAM [/camera_points_xyzrgb_sd/queue_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,526: +PARAM [/joystick_relay/turbo/linear_backward_min] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,526: +PARAM [/imu_filter/thresh_accel_stopping] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,526: +PARAM [/joystick_relay/turbo/linear_backward_max] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,526: +SUB [/rosout] /rosout http://cuboid:42241/
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/velocity_smoother/frequency] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/diag_agg/analyzers/sensors/analyzers/kinect/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/base/cube_base_driver/diff_drive_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/velocity_smoother/speed_lim_v] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/velocity_smoother/speed_lim_w] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/diagnostic_vesc_right_topic/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/diagnostic_rplidar_foot_topic/max_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/rosbridge_websocket/address] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/diag_agg/analyzers/sensors/analyzers/IMU/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/rosbridge_websocket/authenticate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,527: +PARAM [/diag_agg/analyzers/MoveBase/type] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/camera_bridge/edge_aware_filter] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/diagnostic_map_scan_rear/max_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/diagnostic_rplidar_head_topic/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/camera_points_xyzrgb_sd_median/queue_size] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/diagnostic_kinect/topic] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/diag_agg/analyzers/vesc/analyzers/vesc_left/find_and_remove_prefix] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/diagnostic_battery/id] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/rosbridge_websocket/unregister_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/joystick_relay/turbo/steps] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/joystick_relay/priority] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/diag_agg/analyzers/vesc/analyzers/vesc_left/path] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/diagnostic_vesc_left_device/devicename] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/battery_info/low_battery_threshold] by /roslaunch
[rosmaster.master][INFO] 2020-09-01 10:18:01,528: +PARAM [/akulidar_ros_node_map_scan_front/ip_address] by /roslaunch
